tradition,relative_path,filename,extension,size_bytes
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Aruna_Sairam/Madrasil_Margazhi_2006/Raghuveera/Raghuveera.tonicFine,Raghuveera.tonicFine,.tonicfine,25
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1969/Enna_Punniyam/Enna_Punniyam.flatSegNyas,Enna_Punniyam.flatSegNyas,.flatsegnyas,3966
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1969/Enna_Punniyam/Enna_Punniyam.tonic,Enna_Punniyam.tonic,.tonic,10
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1969/Enna_Punniyam/Enna_Punniyam.pitchSilIntrpPP,Enna_Punniyam.pitchSilIntrpPP,.pitchsilintrppp,3743500
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1969/Enna_Punniyam/Enna_Punniyam.pitch,Enna_Punniyam.pitch,.pitch,1741793
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1969/Enna_Punniyam/Enna_Punniyam.taniSegKNN,Enna_Punniyam.taniSegKNN,.tanisegknn,12
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1969/Enna_Punniyam/Enna_Punniyam.tonicFine,Enna_Punniyam.tonicFine,.tonicfine,25
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nithyasree_Mahadevan/December_Season_2007/RaghuveeraRanadheera/RaghuveeraRanadheera.pitchSilIntrpPP,RaghuveeraRanadheera.pitchSilIntrpPP,.pitchsilintrppp,4098500
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nithyasree_Mahadevan/December_Season_2007/RaghuveeraRanadheera/RaghuveeraRanadheera.taniSegKNN,RaghuveeraRanadheera.taniSegKNN,.tanisegknn,0
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nithyasree_Mahadevan/December_Season_2007/RaghuveeraRanadheera/RaghuveeraRanadheera.flatSegNyas,RaghuveeraRanadheera.flatSegNyas,.flatsegnyas,4295
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nithyasree_Mahadevan/December_Season_2007/RaghuveeraRanadheera/RaghuveeraRanadheera.tonic,RaghuveeraRanadheera.tonic,.tonic,10
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nithyasree_Mahadevan/December_Season_2007/RaghuveeraRanadheera/RaghuveeraRanadheera.pitch,RaghuveeraRanadheera.pitch,.pitch,1906388
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nithyasree_Mahadevan/December_Season_2007/RaghuveeraRanadheera/RaghuveeraRanadheera.tonicFine,RaghuveeraRanadheera.tonicFine,.tonicfine,25
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nedunuri_Krishnamurthy/Paddhatti/Emani_Vegintune/Emani_Vegintune.tonicFine,Emani_Vegintune.tonicFine,.tonicfine,25
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nedunuri_Krishnamurthy/Paddhatti/Emani_Vegintune/Emani_Vegintune.tonic,Emani_Vegintune.tonic,.tonic,10
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nedunuri_Krishnamurthy/Paddhatti/Emani_Vegintune/Emani_Vegintune.flatSegNyas,Emani_Vegintune.flatSegNyas,.flatsegnyas,3991
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nedunuri_Krishnamurthy/Paddhatti/Emani_Vegintune/Emani_Vegintune.pitch,Emani_Vegintune.pitch,.pitch,1234586
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nedunuri_Krishnamurthy/Paddhatti/Emani_Vegintune/Emani_Vegintune.pitchSilIntrpPP,Emani_Vegintune.pitchSilIntrpPP,.pitchsilintrppp,2663800
Carnatic,50bd048f-4482-4c5b-850c-9ad5e5ec46f1/Nedunuri_Krishnamurthy/Paddhatti/Emani_Vegintune/Emani_Vegintune.taniSegKNN,Emani_Vegintune.taniSegKNN,.tanisegknn,16
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Kunnakkudi_M_Balamuralikrishna/December_Season_2007/Nannu_Palimpa/Nannu_Palimpa.tonicFine,Nannu_Palimpa.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Kunnakkudi_M_Balamuralikrishna/December_Season_2007/Nannu_Palimpa/Nannu_Palimpa.pitch,Nannu_Palimpa.pitch,.pitch,8197401
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Kunnakkudi_M_Balamuralikrishna/December_Season_2007/Nannu_Palimpa/Nannu_Palimpa.taniSegKNN,Nannu_Palimpa.taniSegKNN,.tanisegknn,17
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Kunnakkudi_M_Balamuralikrishna/December_Season_2007/Nannu_Palimpa/Nannu_Palimpa.pitchSilIntrpPP,Nannu_Palimpa.pitchSilIntrpPP,.pitchsilintrppp,17285950
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Kunnakkudi_M_Balamuralikrishna/December_Season_2007/Nannu_Palimpa/Nannu_Palimpa.tonic,Nannu_Palimpa.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Kunnakkudi_M_Balamuralikrishna/December_Season_2007/Nannu_Palimpa/Nannu_Palimpa.flatSegNyas,Nannu_Palimpa.flatSegNyas,.flatsegnyas,16510
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sumithra_Vasudev/Sumitra_Vasudev_at_Arkay/Mati_Matiki/Mati_Matiki.tonicFine,Mati_Matiki.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sumithra_Vasudev/Sumitra_Vasudev_at_Arkay/Mati_Matiki/Mati_Matiki.pitch,Mati_Matiki.pitch,.pitch,14037624
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sumithra_Vasudev/Sumitra_Vasudev_at_Arkay/Mati_Matiki/Mati_Matiki.pitchSilIntrpPP,Mati_Matiki.pitchSilIntrpPP,.pitchsilintrppp,29214750
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sumithra_Vasudev/Sumitra_Vasudev_at_Arkay/Mati_Matiki/Mati_Matiki.tonic,Mati_Matiki.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sumithra_Vasudev/Sumitra_Vasudev_at_Arkay/Mati_Matiki/Mati_Matiki.flatSegNyas,Mati_Matiki.flatSegNyas,.flatsegnyas,40898
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sumithra_Vasudev/Sumitra_Vasudev_at_Arkay/Mati_Matiki/Mati_Matiki.taniSegKNN,Mati_Matiki.taniSegKNN,.tanisegknn,36
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/K__V__Narayanaswami/Collectors_Choice/Evarura/Evarura.taniSegKNN,Evarura.taniSegKNN,.tanisegknn,0
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/K__V__Narayanaswami/Collectors_Choice/Evarura/Evarura.tonicFine,Evarura.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/K__V__Narayanaswami/Collectors_Choice/Evarura/Evarura.tonic,Evarura.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/K__V__Narayanaswami/Collectors_Choice/Evarura/Evarura.pitchSilIntrpPP,Evarura.pitchSilIntrpPP,.pitchsilintrppp,5379800
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/K__V__Narayanaswami/Collectors_Choice/Evarura/Evarura.pitch,Evarura.pitch,.pitch,2496344
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/K__V__Narayanaswami/Collectors_Choice/Evarura/Evarura.flatSegNyas,Evarura.flatSegNyas,.flatsegnyas,6104
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Chaitra_Sairam/Chaitra_Sairam_at_Arkay/Rakta_Ganapatim/Rakta_Ganapatim.pitch,Rakta_Ganapatim.pitch,.pitch,2202093
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Chaitra_Sairam/Chaitra_Sairam_at_Arkay/Rakta_Ganapatim/Rakta_Ganapatim.flatSegNyas,Rakta_Ganapatim.flatSegNyas,.flatsegnyas,5167
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Chaitra_Sairam/Chaitra_Sairam_at_Arkay/Rakta_Ganapatim/Rakta_Ganapatim.tonic,Rakta_Ganapatim.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Chaitra_Sairam/Chaitra_Sairam_at_Arkay/Rakta_Ganapatim/Rakta_Ganapatim.pitchSilIntrpPP,Rakta_Ganapatim.pitchSilIntrpPP,.pitchsilintrppp,4726800
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Chaitra_Sairam/Chaitra_Sairam_at_Arkay/Rakta_Ganapatim/Rakta_Ganapatim.tonicFine,Rakta_Ganapatim.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Chaitra_Sairam/Chaitra_Sairam_at_Arkay/Rakta_Ganapatim/Rakta_Ganapatim.taniSegKNN,Rakta_Ganapatim.taniSegKNN,.tanisegknn,0
Carnatic,"39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Kapali/Kapali.taniSegKNN",Kapali.taniSegKNN,.tanisegknn,18
Carnatic,"39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Kapali/Kapali.tonic",Kapali.tonic,.tonic,10
Carnatic,"39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Kapali/Kapali.flatSegNyas",Kapali.flatSegNyas,.flatsegnyas,15612
Carnatic,"39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Kapali/Kapali.pitch",Kapali.pitch,.pitch,6958817
Carnatic,"39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Kapali/Kapali.tonicFine",Kapali.tonicFine,.tonicfine,25
Carnatic,"39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Kapali/Kapali.pitchSilIntrpPP",Kapali.pitchSilIntrpPP,.pitchsilintrppp,14792400
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/December_Season_2001/Mohana_Rama/Mohana_Rama.flatSegNyas,Mohana_Rama.flatSegNyas,.flatsegnyas,27478
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/December_Season_2001/Mohana_Rama/Mohana_Rama.tonicFine,Mohana_Rama.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/December_Season_2001/Mohana_Rama/Mohana_Rama.tonic,Mohana_Rama.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/December_Season_2001/Mohana_Rama/Mohana_Rama.pitchSilIntrpPP,Mohana_Rama.pitchSilIntrpPP,.pitchsilintrppp,21223900
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/December_Season_2001/Mohana_Rama/Mohana_Rama.pitch,Mohana_Rama.pitch,.pitch,10162751
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/December_Season_2001/Mohana_Rama/Mohana_Rama.taniSegKNN,Mohana_Rama.taniSegKNN,.tanisegknn,36
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2009/Nannupalimpa/Nannupalimpa.tonicFine,Nannupalimpa.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2009/Nannupalimpa/Nannupalimpa.pitchSilIntrpPP,Nannupalimpa.pitchSilIntrpPP,.pitchsilintrppp,32128850
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2009/Nannupalimpa/Nannupalimpa.flatSegNyas,Nannupalimpa.flatSegNyas,.flatsegnyas,42827
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2009/Nannupalimpa/Nannupalimpa.taniSegKNN,Nannupalimpa.taniSegKNN,.tanisegknn,36
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2009/Nannupalimpa/Nannupalimpa.pitch,Nannupalimpa.pitch,.pitch,15491551
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2009/Nannupalimpa/Nannupalimpa.tonic,Nannupalimpa.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2007/Rama_Ninne/Rama_Ninne.tonic,Rama_Ninne.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2007/Rama_Ninne/Rama_Ninne.flatSegNyas,Rama_Ninne.flatSegNyas,.flatsegnyas,9768
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2007/Rama_Ninne/Rama_Ninne.pitch,Rama_Ninne.pitch,.pitch,3231359
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2007/Rama_Ninne/Rama_Ninne.pitchSilIntrpPP,Rama_Ninne.pitchSilIntrpPP,.pitchsilintrppp,6960000
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2007/Rama_Ninne/Rama_Ninne.taniSegKNN,Rama_Ninne.taniSegKNN,.tanisegknn,0
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2007/Rama_Ninne/Rama_Ninne.tonicFine,Rama_Ninne.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2011/Narayana_Divya_namam/Narayana_Divya_namam.taniSegKNN,Narayana_Divya_namam.taniSegKNN,.tanisegknn,18
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2011/Narayana_Divya_namam/Narayana_Divya_namam.pitchSilIntrpPP,Narayana_Divya_namam.pitchSilIntrpPP,.pitchsilintrppp,29846550
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2011/Narayana_Divya_namam/Narayana_Divya_namam.pitch,Narayana_Divya_namam.pitch,.pitch,14345210
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2011/Narayana_Divya_namam/Narayana_Divya_namam.tonic,Narayana_Divya_namam.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2011/Narayana_Divya_namam/Narayana_Divya_namam.tonicFine,Narayana_Divya_namam.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2011/Narayana_Divya_namam/Narayana_Divya_namam.flatSegNyas,Narayana_Divya_namam.flatSegNyas,.flatsegnyas,36120
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2008/Maruvakadaya/Maruvakadaya.tonic,Maruvakadaya.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2008/Maruvakadaya/Maruvakadaya.pitchSilIntrpPP,Maruvakadaya.pitchSilIntrpPP,.pitchsilintrppp,6268500
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2008/Maruvakadaya/Maruvakadaya.tonicFine,Maruvakadaya.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2008/Maruvakadaya/Maruvakadaya.taniSegKNN,Maruvakadaya.taniSegKNN,.tanisegknn,0
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2008/Maruvakadaya/Maruvakadaya.pitch,Maruvakadaya.pitch,.pitch,2895943
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2008/Maruvakadaya/Maruvakadaya.flatSegNyas,Maruvakadaya.flatSegNyas,.flatsegnyas,6897
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sangeetha_Swaminathan/December_Season_2011/Pahimam_Parvati/Pahimam_Parvati.tonic,Pahimam_Parvati.tonic,.tonic,10
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sangeetha_Swaminathan/December_Season_2011/Pahimam_Parvati/Pahimam_Parvati.tonicFine,Pahimam_Parvati.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sangeetha_Swaminathan/December_Season_2011/Pahimam_Parvati/Pahimam_Parvati.taniSegKNN,Pahimam_Parvati.taniSegKNN,.tanisegknn,0
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sangeetha_Swaminathan/December_Season_2011/Pahimam_Parvati/Pahimam_Parvati.pitchSilIntrpPP,Pahimam_Parvati.pitchSilIntrpPP,.pitchsilintrppp,10322800
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sangeetha_Swaminathan/December_Season_2011/Pahimam_Parvati/Pahimam_Parvati.flatSegNyas,Pahimam_Parvati.flatSegNyas,.flatsegnyas,10662
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Sangeetha_Swaminathan/December_Season_2011/Pahimam_Parvati/Pahimam_Parvati.pitch,Pahimam_Parvati.pitch,.pitch,4823732
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Amrutha_Venkatesh/December_Season_2010/Vandaan_Vandaan_Bharatha/Vandaan_Vandaan_Bharatha.flatSegNyas,Vandaan_Vandaan_Bharatha.flatSegNyas,.flatsegnyas,13038
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Amrutha_Venkatesh/December_Season_2010/Vandaan_Vandaan_Bharatha/Vandaan_Vandaan_Bharatha.pitchSilIntrpPP,Vandaan_Vandaan_Bharatha.pitchSilIntrpPP,.pitchsilintrppp,10900300
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Amrutha_Venkatesh/December_Season_2010/Vandaan_Vandaan_Bharatha/Vandaan_Vandaan_Bharatha.taniSegKNN,Vandaan_Vandaan_Bharatha.taniSegKNN,.tanisegknn,16
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Amrutha_Venkatesh/December_Season_2010/Vandaan_Vandaan_Bharatha/Vandaan_Vandaan_Bharatha.tonicFine,Vandaan_Vandaan_Bharatha.tonicFine,.tonicfine,25
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Amrutha_Venkatesh/December_Season_2010/Vandaan_Vandaan_Bharatha/Vandaan_Vandaan_Bharatha.pitch,Vandaan_Vandaan_Bharatha.pitch,.pitch,5095942
Carnatic,39821826-3327-41d7-9cd5-e22fe7b08360/Amrutha_Venkatesh/December_Season_2010/Vandaan_Vandaan_Bharatha/Vandaan_Vandaan_Bharatha.tonic,Vandaan_Vandaan_Bharatha.tonic,.tonic,10
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai.tonic,Thaye_Ezhai.tonic,.tonic,10
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai.tonicFine,Thaye_Ezhai.tonicFine,.tonicfine,25
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai.pitchSilIntrpPP,Thaye_Ezhai.pitchSilIntrpPP,.pitchsilintrppp,4592800
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai.taniSegKNN,Thaye_Ezhai.taniSegKNN,.tanisegknn,27
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai.flatSegNyas,Thaye_Ezhai.flatSegNyas,.flatsegnyas,3472
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai.pitch,Thaye_Ezhai.pitch,.pitch,2116640
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_2009/Balagopala_Special_Note_by_T_M_Krishna/Balagopala_Special_Note_by_T_M_Krishna.tonicFine,Balagopala_Special_Note_by_T_M_Krishna.tonicFine,.tonicfine,25
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_2009/Balagopala_Special_Note_by_T_M_Krishna/Balagopala_Special_Note_by_T_M_Krishna.flatSegNyas,Balagopala_Special_Note_by_T_M_Krishna.flatSegNyas,.flatsegnyas,42086
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_2009/Balagopala_Special_Note_by_T_M_Krishna/Balagopala_Special_Note_by_T_M_Krishna.tonic,Balagopala_Special_Note_by_T_M_Krishna.tonic,.tonic,9
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_2009/Balagopala_Special_Note_by_T_M_Krishna/Balagopala_Special_Note_by_T_M_Krishna.taniSegKNN,Balagopala_Special_Note_by_T_M_Krishna.taniSegKNN,.tanisegknn,18
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_2009/Balagopala_Special_Note_by_T_M_Krishna/Balagopala_Special_Note_by_T_M_Krishna.pitchSilIntrpPP,Balagopala_Special_Note_by_T_M_Krishna.pitchSilIntrpPP,.pitchsilintrppp,32045350
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_2009/Balagopala_Special_Note_by_T_M_Krishna/Balagopala_Special_Note_by_T_M_Krishna.pitch,Balagopala_Special_Note_by_T_M_Krishna.pitch,.pitch,15410933
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_1999/Viriboni/Viriboni.taniSegKNN,Viriboni.taniSegKNN,.tanisegknn,16
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_1999/Viriboni/Viriboni.flatSegNyas,Viriboni.flatSegNyas,.flatsegnyas,5236
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_1999/Viriboni/Viriboni.tonicFine,Viriboni.tonicFine,.tonicfine,25
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_1999/Viriboni/Viriboni.pitch,Viriboni.pitch,.pitch,2501981
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_1999/Viriboni/Viriboni.tonic,Viriboni.tonic,.tonic,10
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_1999/Viriboni/Viriboni.pitchSilIntrpPP,Viriboni.pitchSilIntrpPP,.pitchsilintrppp,5419200
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Rithvik_Raja/Rithvik_Raja_at_Arkay/Chintayama_Kanda/Chintayama_Kanda.tonic,Chintayama_Kanda.tonic,.tonic,10
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Rithvik_Raja/Rithvik_Raja_at_Arkay/Chintayama_Kanda/Chintayama_Kanda.flatSegNyas,Chintayama_Kanda.flatSegNyas,.flatsegnyas,16883
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Rithvik_Raja/Rithvik_Raja_at_Arkay/Chintayama_Kanda/Chintayama_Kanda.taniSegKNN,Chintayama_Kanda.taniSegKNN,.tanisegknn,147
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Rithvik_Raja/Rithvik_Raja_at_Arkay/Chintayama_Kanda/Chintayama_Kanda.pitchSilIntrpPP,Chintayama_Kanda.pitchSilIntrpPP,.pitchsilintrppp,13303050
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Rithvik_Raja/Rithvik_Raja_at_Arkay/Chintayama_Kanda/Chintayama_Kanda.tonicFine,Chintayama_Kanda.tonicFine,.tonicfine,25
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Rithvik_Raja/Rithvik_Raja_at_Arkay/Chintayama_Kanda/Chintayama_Kanda.pitch,Chintayama_Kanda.pitch,.pitch,6245947
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya.pitchSilIntrpPP,Sri_Raghuvara_Sugunalaya.pitchSilIntrpPP,.pitchsilintrppp,22975150
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya.pitch,Sri_Raghuvara_Sugunalaya.pitch,.pitch,11030731
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya.flatSegNyas,Sri_Raghuvara_Sugunalaya.flatSegNyas,.flatsegnyas,28267
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya.taniSegKNN,Sri_Raghuvara_Sugunalaya.taniSegKNN,.tanisegknn,36
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya.tonicFine,Sri_Raghuvara_Sugunalaya.tonicFine,.tonicfine,25
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya.tonic,Sri_Raghuvara_Sugunalaya.tonic,.tonic,10
Carnatic,123b09bd-9901-4e64-a65a-10b02c9e0597/Gayathri_Venkataraghavan/December_Season_2001/Sariyevaramma/Sariyevaramma.taniSegKNN,Sariyevaramma.taniSegKNN,.tanisegknn,18
